Basin;Species;Status
Amazon;Apionichthys.nattereri;native
Amazon;Achirus.achirus;native
Amazon;Acnodon.normani;native
Amazon;Acnodon.senai;native
Amazon;Acrobrycon.ipanquianus;native
Amazon;Adontosternarchus.balaenops;native
Amazon;Adontosternarchus.clarkae;native
Amazon;Adontosternarchus.devenanzii;native
Amazon;Adontosternarchus.sachsi;native
Amazon;Aequidens.diadema;native
Amazon;Aequidens.epae;native
Amazon;Aequidens.gerciliae;native
Amazon;Aequidens.mauesanus;native
Amazon;Aequidens.metae;native
Amazon;Aequidens.michaeli;native
Amazon;Aequidens.pallidus;native
Amazon;Aequidens.patricki;native
Amazon;Aequidens.plagiozonatus;native
Amazon;Aequidens.rondoni;native
Amazon;Aequidens.tetramerus;native
Amazon;Aequidens.tubicen;native
Amazon;Aequidens.viridis;native
Amazon;Agamyxis.albomaculatus;native
Amazon;Agamyxis.pectinifrons;native
Amazon;Ageneiosus.atronasus;native
Amazon;Ageneiosus.brevis;native
Amazon;Ageneiosus.inermis;native
Amazon;Ageneiosus.militaris;native
Amazon;Ageneiosus.pardalis;native
Amazon;Ageneiosus.piperatus;native
Amazon;Ageneiosus.polystictus;native
Amazon;Ageneiosus.ucayalensis;native
Amazon;Ageneiosus.vittatus;native
Amazon;Agoniates.anchovia;native
Amazon;Agoniates.halecinus;native
Amazon;Aguarunichthys.inpai;native
Amazon;Aguarunichthys.torosus;native
Amazon;Amaralia.hypsiura;native
Amazon;Amazonsprattus.scintilla;native
Amazon;Amblydoras.affinis;native
Amazon;Amblydoras.monitor;native
Amazon;Amblydoras.nauticus;native
Amazon;Ammocryptocharax.elegans;native
Amazon;Ammocryptocharax.lateralis;native
Amazon;Ammocryptocharax.minutus;native
Amazon;Anableps.anableps;native
Amazon;Anableps.microlepis;native
Amazon;Anadoras.grypus;native
Amazon;Anadoras.regani;native
Amazon;Anadoras.weddellii;native
Amazon;Anchovia.surinamensis;native
Amazon;Anchoviella.alleni;native
Amazon;Anchoviella.carrikeri;native
Amazon;Anchoviella.jamesi;native
Amazon;Anchoviella.nattereri;native
Amazon;Ancistrus.bolivianus;native
Amazon;Ancistrus.bufonius;native
Amazon;Ancistrus.cirrhosus;native
Amazon;Ancistrus.dolichopterus;native
Amazon;Ancistrus.dubius;native
Amazon;Ancistrus.fulvus;native
Amazon;Ancistrus.heterorhynchus;native
Amazon;Ancistrus.hoplogenys;native
Amazon;Ancistrus.jelskii;native
Amazon;Ancistrus.latifrons;native
Amazon;Ancistrus.lineolatus;native
Amazon;Ancistrus.macrophthalmus;native
Amazon;Ancistrus.maculatus;native
Amazon;Ancistrus.malacops;native
Amazon;Ancistrus.megalostomus;native
Amazon;Ancistrus.montanus;native
Amazon;Ancistrus.nudiceps;native
Amazon;Ancistrus.occidentalis;native
Amazon;Ancistrus.occloi;native
Amazon;Ancistrus.ranunculus;native
Amazon;Ancistrus.tamboensis;native
Amazon;Ancistrus.temminckii;native
Amazon;Ancistrus.variolus;native
Amazon;Anduzedoras.oxyrhynchus;native
Amazon;Anodus.elongatus;native
Amazon;Anodus.orinocensis;native
Amazon;Anostomoides.laticeps;native
Amazon;Anostomoides.passionis;native
Amazon;Anostomus.anostomus;native
Amazon;Petulanos.intermedius;native
Amazon;Anostomus.longus;native
Amazon;Petulanos.plicatus;native
Amazon;Petulanos.spiloclistron;native
Amazon;Anostomus.ternetzi;native
Amazon;Aphanotorulus.unicolor;native
Amazon;Aphyocharacidium.bolivianum;native
Amazon;Aphyocharax.agassizii;native
Amazon;Aphyocharax.alburnus;native
Amazon;Aphyocharax.anisitsi;native
Amazon;Aphyocharax.dentatus;native
Amazon;Aphyocharax.nattereri;native
Amazon;Aphyocharax.pusillus;native
Amazon;Aphyocharax.rathbuni;native
Amazon;Aphyocheirodon.hemigrammus;native
Amazon;Aphyodite.grammica;native
Amazon;Aphyolebias.obliquus;native
Amazon;Aphyolebias.peruensis;native
Amazon;Aphyolebias.rubrocaudatus;native
Amazon;Aphyolebias.wischmanni;native
Amazon;Apionichthys.rosai;native
Amazon;Apionichthys.seripierriae;native
Amazon;Apistogramma.agassizii;native
Amazon;Apistogramma.alacrina;native
Amazon;Apistogramma.arua;native
Amazon;Apistogramma.atahualpa;native
Amazon;Apistogramma.bitaeniata;native
Amazon;Apistogramma.brevis;native
Amazon;Apistogramma.cacatuoides;native
Amazon;Apistogramma.cruzi;native
Amazon;Apistogramma.diplotaenia;native
Amazon;Apistogramma.elizabethae;native
Amazon;Apistogramma.eremnopyge;native
Amazon;Apistogramma.eunotus;native
Amazon;Apistogramma.geisleri;native
Amazon;Apistogramma.gephyra;native
Amazon;Apistogramma.gibbiceps;native
Amazon;Apistogramma.hippolytae;native
Amazon;Apistogramma.inconspicua;native
Amazon;Apistogramma.juruensis;native
Amazon;Apistogramma.linkei;native
Amazon;Apistogramma.luelingi;native
Amazon;Apistogramma.meinkeni;native
Amazon;Apistogramma.mendezi;native
Amazon;Apistogramma.moae;native
Amazon;Apistogramma.nijsseni;native
Amazon;Apistogramma.norberti;native
Amazon;Apistogramma.panduro;native
Amazon;Apistogramma.paucisquamis;native
Amazon;Apistogramma.payaminonis;native
Amazon;Apistogramma.personata;native
Amazon;Apistogramma.pertensis;native
Amazon;Apistogramma.pulchra;native
Amazon;Apistogramma.regani;native
Amazon;Apistogramma.resticulosa;native
Amazon;Apistogramma.rubrolineata;native
Amazon;Apistogramma.rupununi;native
Amazon;Apistogramma.staecki;native
Amazon;Apistogramma.taeniata;native
Amazon;Apistogramma.trifasciata;native
Amazon;Apistogramma.uaupesi;native
Amazon;Apistogramma.urteagai;native
Amazon;Apistogrammoides.pucallpaensis;native
Amazon;Apistoloricaria.condei;native
Amazon;Apistoloricaria.ommation;native
Amazon;Apomatoceros.alleni;native
Amazon;Aposturisoma.myriodon;native
Amazon;Apteronotus.albifrons;native
Amazon;Apteronotus.bonapartii;native
Amazon;Apteronotus.macrolepis;native
Amazon;Apteronotus.macrostomus;native
Amazon;Arapaima.gigas;native
Amazon;Archolaemus.blax;native
Amazon;Argonectes.longiceps;native
Amazon;Argonectes.robertsi;native
Amazon;Aspidoras.microgalaeus;native
Amazon;Aspidoras.poecilus;native
Amazon;Asterophysus.batrachus;native
Amazon;Astroblepus.boulengeri;native
Amazon;Astroblepus.caquetae;native
Amazon;Astroblepus.cyclopus;native
Amazon;Astroblepus.festae;native
Amazon;Astroblepus.formosus;native
Amazon;Astroblepus.grixalvii;native
Amazon;Astroblepus.labialis;native
Amazon;Astroblepus.longiceps;native
Amazon;Astroblepus.longifilis;native
Amazon;Astroblepus.mancoi;native
Amazon;Astroblepus.peruanus;native
Amazon;Astroblepus.pholeter;native
Amazon;Astroblepus.praeliorum;native
Amazon;Astroblepus.sabalo;native
Amazon;Astroblepus.supramollis;native
Amazon;Astroblepus.taczanowskii;native
Amazon;Astroblepus.vanceae;native
Amazon;Astrodoras.asterifrons;native
Amazon;Astronotus.crassipinnis;native
Amazon;Astronotus.ocellatus;native
Amazon;Astyanacinus.moorii;native
Amazon;Astyanacinus.multidens;native
Amazon;Astyanax.abramis;native
Amazon;Astyanax.anterior;native
Amazon;Astyanax.argyrimarginatus;native
Amazon;Astyanax.bimaculatus;native
Amazon;Astyanax.bourgeti;native
Amazon;Astyanax.chaparae;native
Amazon;Astyanax.daguae;native
Amazon;Astyanax.dnophos;native
Amazon;Astyanax.fasciatus;native
Amazon;Astyanax.festae;native
Amazon;Astyanax.gracilior;native
Amazon;Astyanax.guaporensis;native
Amazon;Astyanax.integer;native
Amazon;Astyanax.kennedyi;native
Amazon;Astyanax.lineatus;native
Amazon;Astyanax.longior;native
Amazon;Astyanax.maculisquamis;native
Amazon;Astyanax.maximus;native
Amazon;Astyanax.multidens;native
Amazon;Astyanax.paraguayensis;native
Amazon;Astyanax.poetzschkei;native
Amazon;Astyanax.scintillans;native
Amazon;Astyanax.stilbe;native
Amazon;Astyanax.symmetricus;native
Amazon;Astyanax.villwocki;native
Amazon;Atopomesus.pachyodus;native
Amazon;Attonitus.bounites;native
Amazon;Attonitus.ephimeros;native
Amazon;Attonitus.irisae;native
Amazon;Auchenipterichthys.coracoideus;native
Amazon;Auchenipterichthys.longimanus;native
Amazon;Auchenipterichthys.punctatus;native
Amazon;Auchenipterichthys.thoracatus;native
Amazon;Auchenipterus.ambyiacus;native
Amazon;Auchenipterus.brachyurus;native
Amazon;Auchenipterus.britskii;native
Amazon;Auchenipterus.dentatus;native
Amazon;Auchenipterus.fordicei;native
Amazon;Auchenipterus.nigripinnis;native
Amazon;Auchenipterus.nuchalis;native
Amazon;Auchenipterus.osteomystax;native
Amazon;Aulixidens.eugeniae;native
Amazon;Austrofundulus.limnaeus;native
Amazon;Axelrodia.lindeae;native
Amazon;Axelrodia.stigmatias;native
Amazon;Bario.steindachneri;native
Amazon;Baryancistrus.niveatus;native
Amazon;Batrochoglanis.acanthochiroides;native
Amazon;Batrochoglanis.raninus;native
Amazon;Batrochoglanis.villosus;native
Amazon;Belonion.apodion;native
Amazon;Belonion.dibranchodon;native
Amazon;Biotodoma.cupido;native
Amazon;Biotodoma.wavrini;native
Amazon;Biotoecus.opercularis;native
Amazon;Bivibranchia.fowleri;native
Amazon;Bivibranchia.notata;native
Amazon;Bivibranchia.velox;native
Amazon;Boehlkea.fredcochui;native
Amazon;Boulengerella.cuvieri;native
Amazon;Boulengerella.lateristriga;native
Amazon;Boulengerella.lucius;native
Amazon;Boulengerella.maculata;native
Amazon;Boulengerella.xyrekes;native
Amazon;Brachychalcinus.copei;native
Amazon;Brachychalcinus.nummus;native
Amazon;Brachychalcinus.orbicularis;native
Amazon;Brachyglanis.frenatus;native
Amazon;Brachyglanis.microphthalmus;native
Amazon;Brachyglanis.nocturnus;native
Amazon;Brachyhypopomus.brevirostris;native
Amazon;Brachyhypopomus.pinnicaudatus;native
Amazon;Brachyplatystoma.filamentosum;native
Amazon;Brachyplatystoma.juruense;native
Amazon;Brachyplatystoma.platynemum;native
Amazon;Brachyplatystoma.rousseauxii;native
Amazon;Brachyplatystoma.tigrinum;native
Amazon;Brachyplatystoma.vaillantii;native
Amazon;Brachyrhamdia.heteropleura;native
Amazon;Brachyrhamdia.meesi;native
Amazon;Brachyrhamdia.rambarrani;native
Amazon;Brittanichthys.axelrodi;native
Amazon;Brittanichthys.myersi;native
Amazon;Corydoras.britskii;native
Amazon;Brochis.multiradiatus;native
Amazon;Corydoras.splendens;native
Amazon;Brycon.amazonicus;native
Amazon;Brycon.atrocaudatus;native
Amazon;Brycon.cephalus;native
Amazon;Brycon.coxeyi;native
Amazon;Brycon.falcatus;native
Amazon;Brycon.melanopterus;native
Amazon;Brycon.orbignyanus;native
Amazon;Brycon.pesu;native
Amazon;Brycon.stolzmanni;native
Amazon;Bryconacidnus.ellisi;native
Amazon;Bryconacidnus.hemigrammus;native
Amazon;Bryconacidnus.paipayensis;native
Amazon;Bryconamericus.alfredae;native
Amazon;Bryconamericus.bolivianus;native
Amazon;Bryconamericus.caucanus;native
Amazon;Bryconamericus.cismontanus;native
Amazon;Bryconamericus.diaphanus;native
Amazon;Bryconamericus.galvisi;native
Amazon;Bryconamericus.grosvenori;native
Amazon;Bryconamericus.macrophthalmus;native
Amazon;Bryconamericus.osgoodi;native
Amazon;Bryconamericus.pachacuti;native
Amazon;Bryconamericus.peruanus;native
Amazon;Bryconamericus.phoenicopterus;native
Amazon;Bryconamericus.simus;native
Amazon;Bryconamericus.ternetzi;native
Amazon;Bryconella.pallidifrons;native
Amazon;Bryconexodon.juruenae;native
Amazon;Bryconexodon.trombetasi;native
Amazon;Bryconops.affinis;native
Amazon;Bryconops.alburnoides;native
Amazon;Bryconops.caudomaculatus;native
Amazon;Bryconops.disruptus;native
Amazon;Bryconops.durbini;native
Amazon;Bryconops.giacopinii;native
Amazon;Bryconops.gracilis;native
Amazon;Bryconops.humeralis;native
Amazon;Bryconops.inpai;native
Amazon;Bryconops.melanurus;native
Amazon;Bryconops.transitoria;native
Amazon;Bujurquina.apoparuana;native
Amazon;Bujurquina.cordemadi;native
Amazon;Bujurquina.eurhinus;native
Amazon;Bujurquina.hophrys;native
Amazon;Bujurquina.huallagae;native
Amazon;Bujurquina.labiosa;native
Amazon;Bujurquina.mariae;native
Amazon;Bujurquina.megalospilus;native
Amazon;Bujurquina.moriorum;native
Amazon;Bujurquina.ortegai;native
Amazon;Bujurquina.peregrinabunda;native
Amazon;Bujurquina.robusta;native
Amazon;Bujurquina.syspilus;native
Amazon;Bujurquina.tambopatae;native
Amazon;Bujurquina.vittata;native
Amazon;Bujurquina.zamorensis;native
Amazon;Bunocephalus.aleuropsis;native
Amazon;Bunocephalus.amaurus;native
Amazon;Pseudobunocephalus.amazonicus;native
Amazon;Pseudobunocephalus.bifidus;native
Amazon;Bunocephalus.chamaizelus;native
Amazon;Bunocephalus.coracoideus;native
Amazon;Pseudobunocephalus.iheringii;native
Amazon;Bunocephalus.knerii;native
Amazon;Pseudobunocephalus.quadriradiatus;native
Amazon;Bunocephalus.verrucosus;native
Amazon;Caenotropus.labyrinthicus;native
Amazon;Caenotropus.mestomorgmatos;native
Amazon;Callichthys.callichthys;native
Amazon;Calophysus.macropterus;native
Amazon;Caquetaia.myersi;native
Amazon;Caquetaia.spectabilis;native
Amazon;Carcharhinus.leucas;native
Amazon;Carnegiella.marthae;native
Amazon;Carnegiella.myersi;native
Amazon;Carnegiella.schereri;native
Amazon;Carnegiella.strigata;native
Amazon;Catoprion.mento;native
Amazon;Centrodoras.brachiatus;native
Amazon;Centrodoras.hasemani;native
Amazon;Centromochlus.altae;native
Amazon;Centromochlus.existimatus;native
Amazon;Centromochlus.heckelii;native
Amazon;Centromochlus.macracanthus;native
Amazon;Centromochlus.schultzi;native
Amazon;Ceratobranchia.binghami;native
Amazon;Ceratobranchia.delotaenia;native
Amazon;Ceratobranchia.elatior;native
Amazon;Ceratobranchia.obtusirostris;native
Amazon;Cetopsidium.minutum;native
Amazon;Cetopsis.candiru;native
Amazon;Cetopsis.coecutiens;native
Amazon;Cetopsis.gobioides;native
Amazon;Cetopsis.oliveirai;native
Amazon;Cetopsis.parma;native
Amazon;Cetopsis.plumbea;native
Amazon;Cetopsorhamdia.filamentosa;native
Amazon;Cetopsorhamdia.insidiosa;native
Amazon;Cetopsorhamdia.orinoco;native
Amazon;Cetopsorhamdia.phantasia;native
Amazon;Chaetobranchopsis.australis;native
Amazon;Chaetobranchopsis.orbicularis;native
Amazon;Chaetobranchus.flavescens;native
Amazon;Chaetobranchus.semifasciatus;native
Amazon;Chaetostoma.alternifasciatum;native
Amazon;Chaetostoma.anale;native
Amazon;Chaetostoma.branickii;native
Amazon;Chaetostoma.breve;native
Amazon;Chaetostoma.dermorhynchum;native
Amazon;Chaetostoma.jegui;native
Amazon;Chaetostoma.lineopunctatum;native
Amazon;Chaetostoma.loborhynchos;native
Amazon;Chaetostoma.marcapatae;native
Amazon;Chaetostoma.marmorescens;native
Amazon;Chaetostoma.microps;native
Amazon;Chaetostoma.mollinasum;native
Amazon;Chaetostoma.sericeum;native
Amazon;Chaetostoma.taczanowskii;native
Amazon;Chaetostoma.vagum;native
Amazon;Chalceus.epakros;native
Amazon;Chalceus.erythrurus;native
Amazon;Chalceus.macrolepidotus;native
Amazon;Characidium.boavistae;native
Amazon;Characidium.boehlkei;native
Amazon;Characidium.bolivianum;native
Amazon;Characidium.crandellii;native
Amazon;Characidium.declivirostre;native
Amazon;Characidium.etheostoma;native
Amazon;Characidium.fasciatum;native
Amazon;Characidium.hasemani;native
Amazon;Characidium.heinianum;native
Amazon;Characidium.longum;native
Amazon;Characidium.purpuratum;native
Amazon;Characidium.roesseli;native
Amazon;Characidium.schindleri;native
Amazon;Characidium.steindachneri;native
Amazon;Characidium.zebra;native
Amazon;Charax.caudimaculatus;native
Amazon;Charax.condei;native
Amazon;Charax.gibbosus;native
Amazon;Charax.hemigrammus;native
Amazon;Charax.macrolepis;native
Amazon;Charax.michaeli;native
Amazon;Charax.pauciradiatus;native
Amazon;Charax.rupununi;native
Amazon;Charax.stenopterus;native
Amazon;Charax.tectifer;native
Amazon;Charax.unimaculatus;native
Amazon;Chasmocranus.longior;native
Amazon;Chasmocranus.peruanus;native
Amazon;Chasmocranus.quadrizonatus;native
Amazon;Cheirocerus.eques;native
Amazon;Cheirocerus.goeldii;native
Amazon;Cheirodon.ortegai;native
Amazon;Chilodus.fritillus;native
Amazon;Chilodus.gracilis;native
Amazon;Chilodus.punctatus;native
Amazon;Chrysobrycon.hesperus;native
Amazon;Chrysobrycon.myersi;native
Amazon;Cichla.intermedia;native
Amazon;Cichla.monoculus;native
Amazon;Cichla.ocellaris;native
Amazon;Cichla.orinocensis;native
Amazon;Cichla.temensis;native
Amazon;Cichlasoma.amazonarum;native
Amazon;Cichlasoma.araguaiense;native
Amazon;Cichlasoma.bimaculatum;native
Amazon;Cichlasoma.boliviense;native
Amazon;Cichlasoma.festae;native
Amazon;Cichlasoma.portalegrense;native
Amazon;Clupeacharax.anchoveoides;native
Amazon;Colomesus.asellus;native
Amazon;Colomesus.psittacus;native
Amazon;Colossoma.macropomum;native
Amazon;Compsaraia.compsus;native
Amazon;Copeina.guttata;native
Amazon;Copeina.osgoodi;native
Amazon;Copella.arnoldi;native
Amazon;Copella.compta;native
Amazon;Copella.eigenmanni;native
Amazon;Copella.metae;native
Amazon;Copella.nattereri;native
Amazon;Copella.nigrofasciata;native
Amazon;Copella.vilmae;native
Amazon;Cordylancistrus.platycephalus;native
Amazon;Cordylancistrus.platyrhynchus;native
Amazon;Corydoras.acrensis;native
Amazon;Corydoras.acutus;native
Amazon;Corydoras.aeneus;native
Amazon;Corydoras.agassizii;native
Amazon;Corydoras.amandajanea;native
Amazon;Corydoras.ambiacus;native
Amazon;Corydoras.amphibelus;native
Amazon;Corydoras.arcuatus;native
Amazon;Corydoras.armatus;native
Amazon;Corydoras.atropersonatus;native
Amazon;Corydoras.baderi;native
Amazon;Corydoras.bifasciatus;native
Amazon;Corydoras.bilineatus;native
Amazon;Corydoras.burgessi;native
Amazon;Corydoras.caudimaculatus;native
Amazon;Corydoras.cervinus;native
Amazon;Corydoras.copei;native
Amazon;Corydoras.coriatae;native
Amazon;Corydoras.crimmeni;native
Amazon;Corydoras.cruziensis;native
Amazon;Corydoras.crypticus;native
Amazon;Corydoras.davidsandsi;native
Amazon;Corydoras.duplicareus;native
Amazon;Corydoras.elegans;native
Amazon;Corydoras.eques;native
Amazon;Corydoras.evelynae;native
Amazon;Corydoras.fowleri;native
Amazon;Corydoras.geryi;native
Amazon;Corydoras.gomezi;native
Amazon;Corydoras.gossei;native
Amazon;Corydoras.gracilis;native
Amazon;Corydoras.griseus;native
Amazon;Corydoras.guapore;native
Amazon;Corydoras.hastatus;native
Amazon;Corydoras.imitator;native
Amazon;Corydoras.incolicana;native
Amazon;Corydoras.julii;native
Amazon;Corydoras.kanei;native
Amazon;Corydoras.lamberti;native
Amazon;Corydoras.latus;native
Amazon;Corydoras.leopardus;native
Amazon;Corydoras.leucomelas;native
Amazon;Corydoras.loretoensis;native
Amazon;Corydoras.melanistius;native
Amazon;Corydoras.melini;native
Amazon;Corydoras.napoensis;native
Amazon;Corydoras.narcissus;native
Amazon;Corydoras.nijsseni;native
Amazon;Corydoras.ornatus;native
Amazon;Corydoras.orphnopterus;native
Amazon;Corydoras.ourastigma;native
Amazon;Corydoras.panda;native
Amazon;Corydoras.pantanalensis;native
Amazon;Corydoras.parallelus;native
Amazon;Corydoras.pastazensis;native
Amazon;Corydoras.pinheiroi;native
Amazon;Corydoras.pulcher;native
Amazon;Corydoras.punctatus;native
Amazon;Corydoras.pygmaeus;native
Amazon;Corydoras.rabauti;native
Amazon;Corydoras.reticulatus;native
Amazon;Corydoras.reynoldsi;native
Amazon;Corydoras.robineae;native
Amazon;Corydoras.robustus;native
Amazon;Corydoras.sarareensis;native
Amazon;Corydoras.schwartzi;native
Amazon;Corydoras.semiaquilus;native
Amazon;Corydoras.serratus;native
Amazon;Corydoras.seussi;native
Amazon;Corydoras.similis;native
Amazon;Corydoras.sodalis;native
Amazon;Corydoras.spectabilis;native
Amazon;Corydoras.stenocephalus;native
Amazon;Corydoras.sterbai;native
Amazon;Corydoras.sychri;native
Amazon;Corydoras.trilineatus;native
Amazon;Corydoras.virginiae;native
Amazon;Corydoras.weitzmani;native
Amazon;Corydoras.xinguensis;native
Amazon;Corydoras.zygatus;native
Amazon;Creagrutus.amoenus;native
Amazon;Creagrutus.anary;native
Amazon;Creagrutus.barrigai;native
Amazon;Creagrutus.beni;native
Amazon;Creagrutus.changae;native
Amazon;Creagrutus.cochui;native
Amazon;Creagrutus.cracentis;native
Amazon;Creagrutus.ephippiatus;native
Amazon;Creagrutus.flavescens;native
Amazon;Creagrutus.gephyrus;native
Amazon;Creagrutus.gracilis;native
Amazon;Creagrutus.holmi;native
Amazon;Creagrutus.ignotus;native
Amazon;Creagrutus.kunturus;native
Amazon;Creagrutus.manu;native
Amazon;Creagrutus.maxillaris;native
Amazon;Creagrutus.menezesi;native
Amazon;Creagrutus.muelleri;native
Amazon;Creagrutus.occidaneus;native
Amazon;Creagrutus.ortegai;native
Amazon;Creagrutus.ouranonastes;native
Amazon;Creagrutus.pearsoni;native
Amazon;Creagrutus.peruanus;native
Amazon;Creagrutus.petilus;native
Amazon;Creagrutus.phasma;native
Amazon;Creagrutus.pila;native
Amazon;Creagrutus.runa;native
Amazon;Creagrutus.ungulus;native
Amazon;Creagrutus.vexillapinnus;native
